i,120,i = i + 20,15,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,7541000
i,120,i = i + 20,15,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,7756100
i,8,i = 8,19,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,7765200
i,8,i = 8,19,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,7770200
i,800,i = 800,23,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,7777100
i,800,i = 800,23,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,7782000
i,801,i++,25,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,7786400
i,801,i++,25,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,7887300
i,800,--i,27,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,7893600
i,800,--i,27,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,7900000
j,41,j = 41,38,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_50_03_189___d508a426-449d-454b-96fa-defa10a177af___6263,8005100
i,0,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8099500
i,0,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8105000
i,0,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8112500
i,0,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8117200
i,1,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8122100
i,1,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8126600
i,1,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8216000
i,1,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8223700
i,2,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8314400
i,2,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8324200
i,2,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8329900
i,2,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8334600
i,3,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8344700
i,3,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8353700
i,3,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8482000
i,3,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8494700
i,4,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8503600
i,4,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8624600
i,4,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8651200
i,4,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,8740700
i,5,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,8747500
i,5,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9000900
i,5,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9007100
i,5,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9127700
i,6,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9134500
i,6,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9140800
i,6,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9146700
i,6,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9243900
i,7,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9254600
i,7,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9259700
i,7,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9265000
i,7,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9382600
i,8,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9393800
i,8,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9399200
i,8,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9405800
i,8,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9410600
i,9,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9416500
i,9,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9423400
i,9,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9430800
i,9,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9437800
i,10,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9451200
i,10,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9553200
i,10,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9559600
i,10,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9564900
i,11,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9571600
i,11,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9689900
i,11,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9701600
i,11,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9805000
i,12,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9815300
i,12,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9820300
i,12,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9825300
i,12,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9831400
i,13,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9931000
i,13,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9940300
i,13,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9945900
i,13,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,9952200
i,14,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9957700
i,14,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,9963100
i,14,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10049900
i,14,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10064200
i,15,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10071500
i,15,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10077000
i,15,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10083800
i,15,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10088900
i,16,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10178200
i,16,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10184500
i,16,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10194300
i,16,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10200800
i,17,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10207100
i,17,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10212600
i,17,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10232000
i,17,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10237300
i,18,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10268300
i,18,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10273100
i,18,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10279300
i,18,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10284400
i,19,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10289500
i,19,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10295500
i,19,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10300200
i,19,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10306400
i,20,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10311900
i,20,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10318100
i,20,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10323200
i,20,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10328400
i,21,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10333700
i,21,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10340700
i,21,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10345700
i,21,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10352500
i,22,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10359500
i,22,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10370400
i,22,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10377700
i,22,i++,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_52_09_097___894cce55-8b25-475a-9401-968abf775830___4667,10387800
i,23,i = 0,42,C:/Users/ggmendez/source/repos/ConsoleApp1/ConsoleApp1/Program.cs,23_May_2020___22_49_58_341___0695e0f7-c7ae-408a-871b-5c705e1bc7d2___9981,10394700
